id,comuna,n,date,address,address2,empty_address,lat,lon,aprox,region,zoom
66,Quilpue,11,4/2/2020,"Quilpue, Region de Valparaiso, Chile","Quilpue,+Region+de+Valparaiso,+Chile",0,-33.0482707,-71.4408752,0,Valparaiso,11
76,Quintero,2,4/2/2020,"Quintero, Region de Valparaiso, Chile","Quintero,+Region+de+Valparaiso,+Chile",0,-32.7723101,-71.5333,1,Valparaiso,11
81,San Antonio,8,4/2/2020,"San Antonio, Region de Valparaiso, Chile","San+Antonio,+Region+de+Valparaiso,+Chile",0,-33.5922807,-71.6055123,0,Valparaiso,11
74,San Felipe,5,4/2/2020,"San Felipe, Region de Valparaiso, Chile","San+Felipe,+Region+de+Valparaiso,+Chile",0,-32.75,-70.7208115,0,Valparaiso,11
72,Santa Maria,2,4/2/2020,"Santa Maria, Region de Valparaiso, Chile","Santa+Maria,+Region+de+Valparaiso,+Chile",0,-32.7502654,-70.6658292,1,Valparaiso,11
83,Santo Domingo,1,4/2/2020,"Santo Domingo, Region de Valparaiso, Chile","Santo+Domingo,+Region+de+Valparaiso,+Chile",0,-33.635833,-71.628056,1,Valparaiso,11
67,Valparaiso,23,4/2/2020,"Valparaiso, Region de Valparaiso, Chile","Valparaiso,+Region+de+Valparaiso,+Chile",0,-33.047238,-71.6126885,0,Valparaiso,11
68,Villa Alemana,11,4/2/2020,"Villa Alemana, Region de Valparaiso, Chile","Villa+Alemana,+Region+de+Valparaiso,+Chile",0,-33.0495006,-71.374603,0,Valparaiso,11
69,Vina del Mar,47,4/2/2020,"Vina del Mar, Region de Valparaiso, Chile","Vina+del+Mar,+Region+de+Valparaiso,+Chile",0,-33.0153481,-71.5500276,0,Valparaiso,11
337,Antofagasta,54,4/5/2020,"Antofagasta, Region de Antofagasta, Chile","Antofagasta,+Region+de+Antofagasta,+Chile",0,-23.6509279,-70.3975022,0,Antofagasta,12
12,Antofagasta,60,4/7/2020,"Antofagasta, Region de Antofagasta, Chile","Antofagasta,+Region+de+Antofagasta,+Chile",0,-23.6509279,-70.3975022,0,Antofagasta,
338,Calama,7,4/5/2020,"Calama, Region de Antofagasta, Chile","Calama,+Region+de+Antofagasta,+Chile",0,-22.4543923,-68.9293819,0,Antofagasta,12
,Antofagasta,82,4/9/2020,"Antofagasta, Region de Antofagasta, Chile","Antofagasta,+Region+de+Antofagasta,+Chile",0,-23.6509279,-70.3975022,0,Antofagasta,
,Mejillones,1,4/5/2020,"Mejillones, Region de Antofagasta, Chile","Mejillones,+Region+de+Antofagasta,+Chile",0,-23.1028844,-70.4561104,1,Antofagasta,12
13,Calama,8,4/7/2020,"Calama, Region de Antofagasta, Chile","Calama,+Region+de+Antofagasta,+Chile",0,-22.4543923,-68.9293819,0,Antofagasta,
339,San Pedro de Atacama,4,4/5/2020,"San Pedro de Atacama, Region de Antofagasta, Chile","San+Pedro+de+Atacama,+Region+de+Antofagasta,+Chile",0,-22.9087073,-68.1997156,0,Antofagasta,12
,Antofagasta,106,4/12/2020,"Antofagasta, Region de Antofagasta, Chile","Antofagasta,+Region+de+Antofagasta,+Chile",0,-23.6509279,-70.3975022,0,Antofagasta,
340,Tocopilla,2,4/5/2020,"Tocopilla, Region de Antofagasta, Chile","Tocopilla,+Region+de+Antofagasta,+Chile",0,-22.0857976,-70.1930064,1,Antofagasta,12
,Mejillones,1,4/7/2020,"Mejillones, Region de Antofagasta, Chile","Mejillones,+Region+de+Antofagasta,+Chile",0,-23.1028844,-70.4561104,1,Antofagasta,12
341,Angol,15,4/5/2020,"Angol, Region de la Araucania, Chile","Angol,+Region+de+la+Araucania,+Chile",0,-37.8060734,-72.7038047,0,Araucania,10
,Calama,13,4/9/2020,"Calama, Region de Antofagasta, Chile","Calama,+Region+de+Antofagasta,+Chile",0,-22.4543923,-68.9293819,0,Antofagasta,
342,Carahue,1,4/5/2020,"Carahue, Region de la Araucania, Chile","Carahue,+Region+de+la+Araucania,+Chile",0,-38.7088593,-73.1678812,1,Araucania,10
17,San Pedro de Atacama,4,4/7/2020,"San Pedro de Atacama, Region de Antofagasta, Chile","San+Pedro+de+Atacama,+Region+de+Antofagasta,+Chile",0,-22.9087073,-68.1997156,0,Antofagasta,
343,Cholchol,2,4/5/2020,"Cholchol, Region de la Araucania, Chile","Cholchol,+Region+de+la+Araucania,+Chile",0,-38.6005906,-72.8411406,1,Araucania,10
,Cunco,5,4/5/2020,"Cunco, Region de la Araucania, Chile","Cunco,+Region+de+la+Araucania,+Chile",0,-38.9320387,-72.0367391,0,Araucania,10
,Calama,20,4/12/2020,"Calama, Region de Antofagasta, Chile","Calama,+Region+de+Antofagasta,+Chile",0,-22.4543923,-68.9293819,0,Antofagasta,
,Curacautin,2,4/5/2020,"Curacautin, Region de la Araucania, Chile","Curacautin,+Region+de+la+Araucania,+Chile",0,-38.4404763,-71.8966412,1,Araucania,10
340,Tocopilla,2,4/7/2020,"Tocopilla, Region de Antofagasta, Chile","Tocopilla,+Region+de+Antofagasta,+Chile",0,-22.0857976,-70.1930064,1,Antofagasta,12
344,Curarrehue,1,4/5/2020,"Curarrehue, Region de la Araucania, Chile","Curarrehue,+Region+de+la+Araucania,+Chile",0,-39.3616465,-71.5890276,1,Araucania,10
,Mejillones,6,4/9/2020,"Mejillones, Region de Antofagasta, Chile","Mejillones,+Region+de+Antofagasta,+Chile",0,-23.0985013,-70.4455041,0,Antofagasta,
252,Angol,23,4/7/2020,"Angol, Region de La Araucania, Chile","Angol,+Region+de+La+Araucania,+Chile",0,-37.8060734,-72.7038047,0,Araucania,
345,Freire,5,4/5/2020,"Freire, Region de la Araucania, Chile","Freire,+Region+de+la+Araucania,+Chile",0,-38.9573,-72.6269289,0,Araucania,10
,Mejillones,12,4/12/2020,"Mejillones, Region de Antofagasta, Chile","Mejillones,+Region+de+Antofagasta,+Chile",0,-23.0985013,-70.4455041,0,Antofagasta,
346,Galvarino,1,4/5/2020,"Galvarino, Region de la Araucania, Chile","Galvarino,+Region+de+la+Araucania,+Chile",0,-38.4088593,-72.7821187,1,Araucania,10
346,Galvarino,1,4/5/2020,"Galvarino, Region de la Araucania, Chile","Galvarino,+Region+de+la+Araucania,+Chile",0,-38.4088593,-72.7821187,1,Araucania,10
347,Gorbea,7,4/5/2020,"Gorbea, Region de la Araucania, Chile","Gorbea,+Region+de+la+Araucania,+Chile",0,-39.1005597,-72.67636,0,Araucania,10
253,Carahue,6,4/7/2020,"Carahue, Region de La Araucania, Chile","Carahue,+Region+de+La+Araucania,+Chile",0,-38.7088593,-73.1678812,0,Araucania,
348,Lautaro,16,4/5/2020,"Lautaro, Region de la Araucania, Chile","Lautaro,+Region+de+la+Araucania,+Chile",0,-38.5084312,-72.4541343,0,Araucania,10
,San Pedro de Atacama,4,4/9/2020,"San Pedro de Atacama, Region de Antofagasta, Chile","San+Pedro+de+Atacama,+Region+de+Antofagasta,+Chile",0,-22.9087073,-68.1997156,0,Antofagasta,
349,Loncoche,4,4/5/2020,"Loncoche, Region de la Araucania, Chile","Loncoche,+Region+de+la+Araucania,+Chile",0,-39.3681199,-72.6315127,0,Araucania,10
,San Pedro de Atacama,4,4/12/2020,"San Pedro de Atacama, Region de Antofagasta, Chile","San+Pedro+de+Atacama,+Region+de+Antofagasta,+Chile",0,-22.9087073,-68.1997156,0,Antofagasta,
,Nueva Imperial,16,4/5/2020,"Nueva Imperial, Region de la Araucania, Chile","Nueva+Imperial,+Region+de+la+Araucania,+Chile",0,-38.7445042,-72.9569829,0,Araucania,10
256,Cunco,5,4/7/2020,"Cunco, Region de La Araucania, Chile","Cunco,+Region+de+La+Araucania,+Chile",0,-38.9320562,-72.0279843,0,Araucania,
136,Padre las Casas,44,4/5/2020,"Padre las Casas, Region de la Araucania, Chile","Padre+las+Casas,+Region+de+la+Araucania,+Chile",0,-38.7682352,-72.5989708,0,Araucania,10
,Taltal,3,4/12/2020,"Taltal, Region de Antofagasta, Chile","Taltal,+Region+de+Antofagasta,+Chile",0,-25.3068025,-70.4247989,0,Antofagasta,
340,Tocopilla,2,4/9/2020,"Tocopilla, Region de Antofagasta, Chile","Tocopilla,+Region+de+Antofagasta,+Chile",0,-22.0857976,-70.1930064,1,Antofagasta,12
141,Perquenco,1,4/5/2020,"Perquenco, Region de la Araucania, Chile","Perquenco,+Region+de+la+Araucania,+Chile",0,-38.4161093,-72.3756218,1,Araucania,10
,Curacautin,2,4/7/2020,"Curacautin, Region de la Araucania, Chile","Curacautin,+Region+de+la+Araucania,+Chile",0,-38.4404763,-71.8966412,1,Araucania,10
137,Pitrufquen,11,4/5/2020,"Pitrufquen, Region de la Araucania, Chile","Pitrufquen,+Region+de+la+Araucania,+Chile",0,-38.9833,-72.6417312,0,Araucania,10
340,Tocopilla,3,4/12/2020,"Tocopilla, Region de Antofagasta, Chile","Tocopilla,+Region+de+Antofagasta,+Chile",0,-22.0857976,-70.1930064,0,Antofagasta,12
150,Pucon,4,4/5/2020,"Pucon, Region de la Araucania, Chile","Pucon,+Region+de+la+Araucania,+Chile",0,-39.2722541,-71.9776285,0,Araucania,10
258,Curarrehue,4,4/7/2020,"Curarrehue, Region de La Araucania, Chile","Curarrehue,+Region+de+La+Araucania,+Chile",0,-39.3616465,-71.5890276,0,Araucania,
,Puren,2,4/5/2020,"Puren, Region de la Araucania, Chile","Puren,+Region+de+la+Araucania,+Chile",0,-37.9967414,-73.1880522,1,Araucania,10
,Angol,24,4/9/2020,"Angol, Region de Araucania, Chile","Angol,+Region+de+Araucania,+Chile",0,-37.8060734,-72.7038047,0,Araucania,
,Saavedra,2,4/5/2020,"Saavedra, Region de la Araucania, Chile","Saavedra,+Region+de+la+Araucania,+Chile",0,-38.7832823,-73.4087548,1,Araucania,10
260,Freire,5,4/7/2020,"Freire, Region de La Araucania, Chile","Freire,+Region+de+La+Araucania,+Chile",0,-38.9573,-72.6269289,0,Araucania,
138,Temuco,365,4/5/2020,"Temuco, Region de la Araucania, Chile","Temuco,+Region+de+la+Araucania,+Chile",0,-38.7359018,-72.5903739,0,Araucania,10
,Angol,28,4/12/2020,"Angol, Region de Araucania, Chile","Angol,+Region+de+Araucania,+Chile",0,-37.8060734,-72.7038047,0,Araucania,
152,Teodoro Schmidt,3,4/5/2020,"Teodoro Schmidt, Region de la Araucania, Chile","Teodoro+Schmidt,+Region+de+la+Araucania,+Chile",0,-38.9991669,-73.1030517,1,Araucania,10
262,Gorbea,10,4/7/2020,"Gorbea, Region de La Araucania, Chile","Gorbea,+Region+de+La+Araucania,+Chile",0,-39.1005597,-72.67636,0,Araucania,
147,Tolten,5,4/5/2020,"Tolten, Region de la Araucania, Chile","Tolten,+Region+de+la+Araucania,+Chile",0,-39.1769265,-73.1681231,0,Araucania,10
,Carahue,6,4/9/2020,"Carahue, Region de Araucania, Chile","Carahue,+Region+de+Araucania,+Chile",0,-38.7088593,-73.1678812,0,Araucania,
139,Victoria,12,4/5/2020,"Victoria, Region de la Araucania, Chile","Victoria,+Region+de+la+Araucania,+Chile",0,-38.2326538,-72.3515084,0,Araucania,10
263,Lautaro,19,4/7/2020,"Lautaro, Region de La Araucania, Chile","Lautaro,+Region+de+La+Araucania,+Chile",0,-38.5084312,-72.4541343,0,Araucania,
140,Vilcun,18,4/5/2020,"Vilcun, Region de la Araucania, Chile","Vilcun,+Region+de+la+Araucania,+Chile",0,-38.6677187,-72.2244406,0,Araucania,10
,Carahue,18,4/12/2020,"Carahue, Region de Araucania, Chile","Carahue,+Region+de+Araucania,+Chile",0,-38.7088593,-73.1678812,0,Araucania,
149,Villarrica,11,4/5/2020,"Villarrica, Region de la Araucania, Chile","Villarrica,+Region+de+la+Araucania,+Chile",0,-39.2820124,-72.2307798,0,Araucania,10
264,Loncoche,6,4/7/2020,"Loncoche, Region de La Araucania, Chile","Loncoche,+Region+de+La+Araucania,+Chile",0,-39.3681199,-72.6315127,0,Araucania,
48,Arica,41,4/5/2020,"Arica, Region de Arica y Parinacota, Chile","Arica,+Region+de+Arica+y+Parinacota,+Chile",0,-18.4782534,-70.3125988,0,Arica y Parinacota,12
,Cholchol,4,4/9/2020,"Cholchol, Region de Araucania, Chile","Cholchol,+Region+de+Araucania,+Chile",0,-38.6005906,-72.8411406,0,Araucania,
56,Copiapo,4,4/5/2020,"Copiapo, Region de Atacama, Chile","Copiapo,+Region+de+Atacama,+Chile",0,-27.3665763,-70.3321587,0,Atacama,12
269,Nueva Imperial,20,4/7/2020,"Nueva Imperial, Region de La Araucania, Chile","Nueva+Imperial,+Region+de+La+Araucania,+Chile",0,-38.7445218,-72.9482281,0,Araucania,
55,Diego de Almagro,1,4/5/2020,"Diego de Almagro, Region de Atacama, Chile","Diego+de+Almagro,+Region+de+Atacama,+Chile",0,-26.3902488,-70.0475302,0,Atacama,12
,Cholchol,4,4/12/2020,"Cholchol, Region de Araucania, Chile","Cholchol,+Region+de+Araucania,+Chile",0,-38.6005906,-72.8411406,0,Araucania,
270,Padre Las Casas,49,4/7/2020,"Padre Las Casas, Region de La Araucania, Chile","Padre+Las+Casas,+Region+de+La+Araucania,+Chile",0,-38.7682352,-72.5989708,0,Araucania,
173,Aysen,5,4/5/2020,"Aysen, Region de Aysen, Chile","Aysen,+Region+de+Aysen,+Chile",0,-45.4020839,-72.7055361,0,Aysen,9
,Collipulli,1,4/12/2020,"Collipulli Region de Araucania, Chile","Collipulli,+Region+de+Araucania,+Chile",0,-37.9552787,-72.4438046,0,Araucania,
,Cunco,5,4/9/2020,"Cunco, Region de Araucania, Chile","Cunco,+Region+de+Araucania,+Chile",0,-38.9320562,-72.0279843,0,Araucania,
172,Coyhaique,2,4/5/2020,"Coyhaique, Region de Aysen, Chile","Coyhaique,+Region+de+Aysen,+Chile",0,-45.5712254,-72.068265,0,Aysen,9
132,Alto Biobio,3,4/5/2020,"Alto Biobio, Region del Biobio, Chile","Alto+Biobio,+Region+del+Biobio,+Chile",0,-38.05,-71.316667,1,Biobio,10
141,Perquenco,1,4/7/2020,"Perquenco, Region de la Araucania, Chile","Perquenco,+Region+de+la+Araucania,+Chile",0,-38.4161093,-72.3756218,1,Araucania,10
127,Arauco,6,4/5/2020,"Arauco, Region del Biobio, Chile","Arauco,+Region+del+Biobio,+Chile",0,-37.2457765,-73.3166644,0,Biobio,10
,Cunco,5,4/12/2020,"Cunco, Region de Araucania, Chile","Cunco,+Region+de+Araucania,+Chile",0,-38.9320562,-72.0279843,0,Araucania,
272,Pitrufquen,12,4/7/2020,"Pitrufquen, Region de La Araucania, Chile","Pitrufquen,+Region+de+La+Araucania,+Chile",0,-38.9833,-72.6417312,0,Araucania,
,Cabrero,2,4/5/2020,"Cabrero, Region del Biobio, Chile","Cabrero,+Region+del+Biobio,+Chile",0,-37.0332819,-72.4087548,1,Biobio,10
,Curacautin,5,4/9/2020,"Curacautin, Region de Araucania, Chile","Curacautin,+Region+de+Araucania,+Chile",0,-38.4404247,-71.8897433,0,Araucania,
117,Chiguayante,32,4/5/2020,"Chiguayante, Region del Biobio, Chile","Chiguayante,+Region+del+Biobio,+Chile",0,-36.9532201,-73.0173901,0,Biobio,10
273,Pucon,5,4/7/2020,"Pucon, Region de La Araucania, Chile","Pucon,+Region+de+La+Araucania,+Chile",0,-39.2722541,-71.9776285,0,Araucania,
119,Concepcion,70,4/5/2020,"Concepcion, Region del Biobio, Chile","Concepcion,+Region+del+Biobio,+Chile",0,-36.8201352,-73.0443904,0,Biobio,10
,Curacautin,5,4/12/2020,"Curacautin, Region de Araucania, Chile","Curacautin,+Region+de+Araucania,+Chile",0,-38.4404247,-71.8897433,0,Araucania,
118,Coronel,13,4/5/2020,"Coronel, Region del Biobio, Chile","Coronel,+Region+del+Biobio,+Chile",0,-36.9895025,-73.2273081,0,Biobio,10
,Puren,2,4/7/2020,"Puren, Region de la Araucania, Chile","Puren,+Region+de+la+Araucania,+Chile",0,-37.9967414,-73.1880522,1,Araucania,10
133,Curanilahue,2,4/5/2020,"Curanilahue, Region del Biobio, Chile","Curanilahue,+Region+del+Biobio,+Chile",0,-37.4762252,-73.3508791,1,Biobio,10
,Curarrehue,4,4/9/2020,"Curarrehue, Region de Araucania, Chile","Curarrehue,+Region+de+Araucania,+Chile",0,-39.3616465,-71.5890276,0,Araucania,
,Saavedra,2,4/7/2020,"Saavedra, Region de la Araucania, Chile","Saavedra,+Region+de+la+Araucania,+Chile",0,-38.7832823,-73.4087548,1,Araucania,10
,Florida,2,4/5/2020,"Florida, Region del Biobio, Chile","Florida,+Region+del+Biobio,+Chile",0,-36.8237695,-72.6772266,1,Biobio,10
,Curarrehue,4,4/12/2020,"Curarrehue, Region de Araucania, Chile","Curarrehue,+Region+de+Araucania,+Chile",0,-39.3616465,-71.5890276,0,Araucania,
277,Temuco,407,4/7/2020,"Temuco, Region de La Araucania, Chile","Temuco,+Region+de+La+Araucania,+Chile",0,-38.7359018,-72.5903739,0,Araucania,
125,Hualpen,67,4/5/2020,"Hualpen, Region del Biobio, Chile","Hualpen,+Region+del+Biobio,+Chile",0,-36.7866757,-73.1099531,0,Biobio,10
,Ercilla,3,4/12/2020,"Ercilla, Region de Araucania, Chile","Ercilla,+Region+de+Araucania,+Chile",0,-38.0552979,-72.3920548,0,Araucania,
,Freire,5,4/9/2020,"Freire, Region de Araucania, Chile","Freire,+Region+de+Araucania,+Chile",0,-38.9573,-72.6269289,0,Araucania,
126,Hualqui,7,4/5/2020,"Hualqui, Region del Biobio, Chile","Hualqui,+Region+del+Biobio,+Chile",0,-36.9737875,-72.9368437,0,Biobio,10
152,Teodoro Schmidt,3,4/7/2020,"Teodoro Schmidt, Region de la Araucania, Chile","Teodoro+Schmidt,+Region+de+la+Araucania,+Chile",0,-38.9991669,-73.1030517,1,Araucania,10
129,Laja,5,4/5/2020,"Laja, Region del Biobio, Chile","Laja,+Region+del+Biobio,+Chile",0,-37.271425,-72.7194906,0,Biobio,10
,Freire,5,4/12/2020,"Freire, Region de Araucania, Chile","Freire,+Region+de+Araucania,+Chile",0,-38.9573,-72.6269289,0,Araucania,
120,Los Angeles,17,4/5/2020,"Los Angeles, Region del Biobio, Chile","Los+Angeles,+Region+del+Biobio,+Chile",0,-37.4629159,-72.3612251,0,Biobio,10
279,Tolten,7,4/7/2020,"Tolten, Region de La Araucania, Chile","Tolten,+Region+de+La+Araucania,+Chile",0,-39.1769265,-73.1681231,0,Araucania,
130,Mulchen,5,4/5/2020,"Mulchen, Region del Biobio, Chile","Mulchen,+Region+del+Biobio,+Chile",0,-37.7178812,-72.2374343,0,Biobio,10
,Galvarino,2,4/12/2020,"Galvarino, Region de Araucania, Chile","Galvarino,+Region+de+Araucania,+Chile",0,-38.4088416,-72.7908735,0,Araucania,
,Gorbea,10,4/9/2020,"Gorbea, Region de Araucania, Chile","Gorbea,+Region+de+Araucania,+Chile",0,-39.1005597,-72.67636,0,Araucania,
128,Nacimiento,3,4/5/2020,"Nacimiento, Region del Biobio, Chile","Nacimiento,+Region+del+Biobio,+Chile",0,-37.5059062,-72.6737875,1,Biobio,10
281,Victoria,15,4/7/2020,"Victoria, Region de La Araucania, Chile","Victoria,+Region+de+La+Araucania,+Chile",0,-38.2326538,-72.3515084,0,Araucania,
,Negrete,2,4/5/2020,"Negrete, Region del Biobio, Chile","Negrete,+Region+del+Biobio,+Chile",0,-37.5861064,-72.5348429,1,Biobio,10
,Gorbea,10,4/12/2020,"Gorbea, Region de Araucania, Chile","Gorbea,+Region+de+Araucania,+Chile",0,-39.1005597,-72.67636,0,Araucania,
,Penco,5,4/5/2020,"Penco, Region del Biobio, Chile","Penco,+Region+del+Biobio,+Chile",0,-36.7379398,-73.0115478,0,Biobio,10
282,Vilcun,20,4/7/2020,"Vilcun, Region de La Araucania, Chile","Vilcun,+Region+de+La+Araucania,+Chile",0,-38.6677187,-72.2244406,0,Araucania,
121,San Pedro de la Paz,63,4/5/2020,"San Pedro de la Paz, Region del Biobio, Chile","San+Pedro+de+la+Paz,+Region+del+Biobio,+Chile",0,-36.8305354,-73.1167368,0,Biobio,10
,Lautaro,19,4/9/2020,"Lautaro, Region de Araucania, Chile","Lautaro,+Region+de+Araucania,+Chile",0,-38.5084312,-72.4541343,0,Araucania,
131,Santa Barbara,3,4/5/2020,"Santa Barbara, Region del Biobio, Chile","Santa+Barbara,+Region+del+Biobio,+Chile",0,-37.6667,-72.0167,1,Biobio,10
283,Villarrica,15,4/7/2020,"Villarrica, Region de La Araucania, Chile","Villarrica,+Region+de+La+Araucania,+Chile",0,-39.2820124,-72.2307798,0,Araucania,
124,Talcahuano,36,4/5/2020,"Talcahuano, Region del Biobio, Chile","Talcahuano,+Region+del+Biobio,+Chile",0,-36.7247834,-73.1169808,0,Biobio,10
,Lautaro,22,4/12/2020,"Lautaro, Region de Araucania, Chile","Lautaro,+Region+de+Araucania,+Chile",0,-38.5084312,-72.4541343,0,Araucania,
,Tirua,4,4/5/2020,"Tirua, Region del Biobio, Chile","Tirua,+Region+del+Biobio,+Chile",0,-38.3418972,-73.5042708,0,Biobio,10
1,Arica,63,4/7/2020,"Arica, Region de Arica y Parinacota, Chile","Arica,+Region+de+Arica+y+Parinacota,+Chile",0,-18.4782534,-70.3125988,0,Arica y Parinacota,
122,Tome,25,4/5/2020,"Tome, Region del Biobio, Chile","Tome,+Region+del+Biobio,+Chile",0,-36.6131562,-72.9588593,0,Biobio,10
,Loncoche,6,4/9/2020,"Loncoche, Region de Araucania, Chile","Loncoche,+Region+de+Araucania,+Chile",0,-39.3681199,-72.6315127,0,Araucania,
123,Yumbel,5,4/5/2020,"Yumbel, Region del Biobio, Chile","Yumbel,+Region+del+Biobio,+Chile",0,-37.0833,-72.5667,0,Biobio,10
24,Copiapo,5,4/7/2020,"Copiapo, Region de Atacama, Chile","Copiapo,+Region+de+Atacama,+Chile",0,-27.3665763,-70.3321587,0,Atacama,
57,Coquimbo,19,4/5/2020,"Coquimbo, Region de Coquimbo, Chile","Coquimbo,+Region+de+Coquimbo,+Chile",0,-29.9590009,-71.3389183,0,Coquimbo,10
,Loncoche,6,4/12/2020,"Loncoche, Region de Araucania, Chile","Loncoche,+Region+de+Araucania,+Chile",0,-39.3681199,-72.6315127,0,Araucania,
,Illapel,7,4/5/2020,"Illapel, Region de Coquimbo, Chile","Illapel,+Region+de+Coquimbo,+Chile",0,-31.6341102,-71.188566,0,Coquimbo,10
55,Diego de Almagro,1,4/7/2020,"Diego de Almagro, Region de Atacama, Chile","Diego+de+Almagro,+Region+de+Atacama,+Chile",0,-26.3902488,-70.0475302,0,Atacama,12
59,La Serena,12,4/5/2020,"La Serena, Region de Coquimbo, Chile","La+Serena,+Region+de+Coquimbo,+Chile",0,-29.9026691,-71.2519374,0,Coquimbo,10
,Nueva Imperial,22,4/9/2020,"Nueva Imperial, Region de Araucania, Chile","Nueva+Imperial,+Region+de+Araucania,+Chile",0,-38.7445218,-72.9482281,0,Araucania,
,Nueva Imperial,25,4/12/2020,"Nueva Imperial, Region de Araucania, Chile","Nueva+Imperial,+Region+de+Araucania,+Chile",0,-38.7445218,-72.9482281,0,Araucania,
62,Los Vilos,1,4/5/2020,"Los Vilos, Region de Coquimbo, Chile","Los+Vilos,+Region+de+Coquimbo,+Chile",0,-31.9121865,-71.5112017,0,Coquimbo,10
,Padre Las Casas,49,4/9/2020,"Padre Las Casas, Region de Araucania, Chile","Padre+Las+Casas,+Region+de+Araucania,+Chile",0,-38.7682352,-72.5989708,0,Araucania,
58,Ovalle,7,4/5/2020,"Ovalle, Region de Coquimbo, Chile","Ovalle,+Region+de+Coquimbo,+Chile",0,-30.604304,-71.1969882,0,Coquimbo,10
326,Aysen,4,4/7/2020,"Aisen, Region de Aisen, Chile","Aisen,+Region+de+Aisen,+Chile",0,-45.9864001,-73.7669461,0,Aysen,
60,Rio Hurtado,1,4/5/2020,"Rio Hurtado, Region de Coquimbo, Chile","Rio+Hurtado,+Region+de+Coquimbo,+Chile",0,-30.266667,-70.666667,0,Coquimbo,10
172,Coyhaique,3,4/7/2020,"Coyhaique, Region de Aysen, Chile","Coyhaique,+Region+de+Aysen,+Chile",0,-45.5712254,-72.068265,0,Aysen,9
61,Salamanca,4,4/5/2020,"Salamanca, Region de Coquimbo, Chile","Salamanca,+Region+de+Coquimbo,+Chile",0,-31.782493,-70.9607105,0,Coquimbo,10
,Padre Las Casas,49,4/12/2020,"Padre Las Casas, Region de Araucania, Chile","Padre+Las+Casas,+Region+de+Araucania,+Chile",0,-38.7682352,-72.5989708,0,Araucania,
132,Alto Biobio,3,4/7/2020,"Alto Biobio, Region del Biobio, Chile","Alto+Biobio,+Region+del+Biobio,+Chile",0,-38.05,-71.316667,1,Biobio,10
160,Calbuco,5,4/5/2020,"Calbuco, Region de los Lagos, Chile","Calbuco,+Region+de+los+Lagos,+Chile",0,-41.7720156,-73.1327093,0,Los Lagos,9
141,Perquenco,3,4/9/2020,"Perquenco, Region de la Araucania, Chile","Perquenco,+Region+de+la+Araucania,+Chile",0,-38.4161093,-72.3756218,0,Araucania,
221,Arauco,6,4/7/2020,"Arauco, Region de Biobio, Chile","Arauco,+Region+de+Biobio,+Chile",0,-37.2457765,-73.3166644,0,Biobio,
171,Castro,4,4/5/2020,"Castro, Region de los Lagos, Chile","Castro,+Region+de+los+Lagos,+Chile",0,-42.4801402,-73.7624137,0,Los Lagos,9
