region,comuna,date,WeeklyCases,week,CumCases,Pop
Ohiggins,Nancagua,Week 15: 05/31 to 06/06,0,15,0,19141
Ohiggins,Nancagua,Week 13: 05/17 to 05/23,0,13,0,19141
Ohiggins,Nancagua,Week 8: 04/12 to 04/18,0,8,0,19141
Ohiggins,Nancagua,Week 10: 04/26 to 05/02,0,10,0,19141
Magallanes,Natales,Week 1: 02/23 to 02/29,0,1,0,23782
Magallanes,Natales,Week 8: 04/12 to 04/18,0,8,0,23782
Magallanes,Natales,Week 11: 05/03 to 05/09,0,11,0,23782
Magallanes,Natales,Week 5: 03/22 to 03/28,0,5,0,23782
Magallanes,Natales,Week 7: 04/05 to 04/11,0,7,0,23782
Magallanes,Natales,Week 9: 04/19 to 04/25,0,9,0,23782
Magallanes,Natales,Week 0: 02/16 to 02/22,0,0,0,23782
Magallanes,Natales,Week 10: 04/26 to 05/02,0,10,0,23782
Magallanes,Natales,Week 2: 03/01 to 03/07,0,2,0,23782
Magallanes,Natales,Week 6: 03/29 to 04/04,0,6,0,23782
Magallanes,Natales,Week 12: 05/10 to 05/16,0,12,0,23782
Magallanes,Natales,Week 13: 05/17 to 05/23,0,13,0,23782
Magallanes,Natales,Week 14: 05/24 to 05/30,0,14,0,23782
Magallanes,Natales,Week 3: 03/08 to 03/14,0,3,0,23782
Magallanes,Natales,Week 4: 03/15 to 03/21,0,4,0,23782
Magallanes,Natales,Week 15: 05/31 to 06/06,0,15,0,23782
Magallanes,Natales,Week 16: 06/07 to 06/13,0,16,0,23782
Ohiggins,Navidad,Week 14: 05/24 to 05/30,0,14,0,6904
Ohiggins,Navidad,Week 15: 05/31 to 06/06,0,15,0,6904
Ohiggins,Navidad,Week 9: 04/19 to 04/25,0,9,0,6904
Ohiggins,Navidad,Week 10: 04/26 to 05/02,0,10,0,6904
Ohiggins,Navidad,Week 0: 02/16 to 02/22,0,0,0,6904
Ohiggins,Navidad,Week 1: 02/23 to 02/29,0,1,0,6904
Ohiggins,Navidad,Week 4: 03/15 to 03/21,0,4,0,6904
Ohiggins,Navidad,Week 11: 05/03 to 05/09,0,11,0,6904
Ohiggins,Navidad,Week 5: 03/22 to 03/28,0,5,0,6904
Ohiggins,Navidad,Week 12: 05/10 to 05/16,0,12,0,6904
Ohiggins,Navidad,Week 8: 04/12 to 04/18,0,8,0,6904
Ohiggins,Navidad,Week 3: 03/08 to 03/14,0,3,0,6904
Ohiggins,Navidad,Week 6: 03/29 to 04/04,0,6,0,6904
Ohiggins,Navidad,Week 7: 04/05 to 04/11,0,7,0,6904
Ohiggins,Navidad,Week 2: 03/01 to 03/07,0,2,0,6904
Ohiggins,Navidad,Week 16: 06/07 to 06/13,0,16,0,6904
Ohiggins,Navidad,Week 13: 05/17 to 05/23,0,13,0,6904
Biobio,Negrete,Week 2: 03/01 to 03/07,0,2,0,10429
Biobio,Negrete,Week 1: 02/23 to 02/29,0,1,0,10429
Biobio,Negrete,Week 6: 03/29 to 04/04,0,6,0,10429
Biobio,Negrete,Week 0: 02/16 to 02/22,0,0,0,10429
Biobio,Negrete,Week 16: 06/07 to 06/13,0,16,0,10429
Biobio,Negrete,Week 10: 04/26 to 05/02,0,10,0,10429
Biobio,Negrete,Week 12: 05/10 to 05/16,0,12,0,10429
Biobio,Negrete,Week 15: 05/31 to 06/06,0,15,0,10429
Biobio,Negrete,Week 7: 04/05 to 04/11,0,7,0,10429
Biobio,Negrete,Week 11: 05/03 to 05/09,0,11,0,10429
Biobio,Negrete,Week 14: 05/24 to 05/30,0,14,0,10429
Biobio,Negrete,Week 4: 03/15 to 03/21,0,4,0,10429
Biobio,Negrete,Week 13: 05/17 to 05/23,0,13,0,10429
Biobio,Negrete,Week 8: 04/12 to 04/18,0,8,0,10429
Biobio,Negrete,Week 9: 04/19 to 04/25,0,9,0,10429
Biobio,Negrete,Week 3: 03/08 to 03/14,0,3,0,10429
Biobio,Negrete,Week 5: 03/22 to 03/28,0,5,0,10429
Nuble,Ninhue,Week 3: 03/08 to 03/14,0,3,0,5414
Nuble,Ninhue,Week 10: 04/26 to 05/02,0,10,0,5414
Nuble,Ninhue,Week 12: 05/10 to 05/16,0,12,0,5414
Nuble,Ninhue,Week 6: 03/29 to 04/04,0,6,0,5414
Nuble,Ninhue,Week 15: 05/31 to 06/06,0,15,0,5414
Nuble,Ninhue,Week 16: 06/07 to 06/13,0,16,0,5414
Nuble,Ninhue,Week 13: 05/17 to 05/23,0,13,0,5414
Nuble,Ninhue,Week 2: 03/01 to 03/07,0,2,0,5414
Nuble,Ninhue,Week 5: 03/22 to 03/28,0,5,0,5414
Nuble,Ninhue,Week 9: 04/19 to 04/25,0,9,0,5414
Nuble,Ninhue,Week 7: 04/05 to 04/11,0,7,0,5414
Nuble,Ninhue,Week 1: 02/23 to 02/29,0,1,0,5414
Nuble,Ninhue,Week 4: 03/15 to 03/21,0,4,0,5414
Nuble,Ninhue,Week 14: 05/24 to 05/30,0,14,0,5414
Nuble,Ninhue,Week 0: 02/16 to 02/22,0,0,0,5414
Nuble,Ninhue,Week 8: 04/12 to 04/18,0,8,0,5414
Nuble,Ninhue,Week 11: 05/03 to 05/09,0,11,0,5414
Valparaiso,Nogales,Week 16: 06/07 to 06/13,0,16,0,23490
Valparaiso,Nogales,Week 12: 05/10 to 05/16,0,12,0,23490
Valparaiso,Nogales,Week 2: 03/01 to 03/07,0,2,0,23490
Valparaiso,Nogales,Week 4: 03/15 to 03/21,0,4,0,23490
Valparaiso,Nogales,Week 3: 03/08 to 03/14,0,3,0,23490
Valparaiso,Nogales,Week 5: 03/22 to 03/28,0,5,0,23490
Valparaiso,Nogales,Week 11: 05/03 to 05/09,0,11,0,23490
Valparaiso,Nogales,Week 14: 05/24 to 05/30,0,14,0,23490
Valparaiso,Nogales,Week 15: 05/31 to 06/06,0,15,0,23490
Valparaiso,Nogales,Week 10: 04/26 to 05/02,0,10,0,23490
Valparaiso,Nogales,Week 13: 05/17 to 05/23,0,13,0,23490
Valparaiso,Nogales,Week 7: 04/05 to 04/11,0,7,0,23490
Valparaiso,Nogales,Week 1: 02/23 to 02/29,0,1,0,23490
Valparaiso,Nogales,Week 8: 04/12 to 04/18,0,8,0,23490
Valparaiso,Nogales,Week 0: 02/16 to 02/22,0,0,0,23490
Valparaiso,Nogales,Week 9: 04/19 to 04/25,0,9,0,23490
Valparaiso,Nogales,Week 6: 03/29 to 04/04,0,6,0,23490
Araucania,Nueva Imperial,Week 16: 06/07 to 06/13,0,16,0,33777
Araucania,Nueva Imperial,Week 3: 03/08 to 03/14,0,3,0,33777
Araucania,Nueva Imperial,Week 14: 05/24 to 05/30,0,14,0,33777
Araucania,Nueva Imperial,Week 9: 04/19 to 04/25,0,9,0,33777
Araucania,Nueva Imperial,Week 4: 03/15 to 03/21,0,4,0,33777
Araucania,Nueva Imperial,Week 8: 04/12 to 04/18,0,8,0,33777
Araucania,Nueva Imperial,Week 15: 05/31 to 06/06,0,15,0,33777
Araucania,Nueva Imperial,Week 13: 05/17 to 05/23,0,13,0,33777
Araucania,Nueva Imperial,Week 12: 05/10 to 05/16,0,12,0,33777
Araucania,Nueva Imperial,Week 0: 02/16 to 02/22,0,0,0,33777
Araucania,Nueva Imperial,Week 6: 03/29 to 04/04,0,6,0,33777
Araucania,Nueva Imperial,Week 2: 03/01 to 03/07,0,2,0,33777
Araucania,Nueva Imperial,Week 5: 03/22 to 03/28,0,5,0,33777
Araucania,Nueva Imperial,Week 7: 04/05 to 04/11,0,7,0,33777
Araucania,Nueva Imperial,Week 10: 04/26 to 05/02,0,10,0,33777
Araucania,Nueva Imperial,Week 1: 02/23 to 02/29,0,1,0,33777
Araucania,Nueva Imperial,Week 11: 05/03 to 05/09,0,11,0,33777
Metropolitana,Nunoa,Week 11: 05/03 to 05/09,0,11,0,250192
Metropolitana,Nunoa,Week 9: 04/19 to 04/25,0,9,0,250192
Metropolitana,Nunoa,Week 13: 05/17 to 05/23,0,13,0,250192
Metropolitana,Nunoa,Week 3: 03/08 to 03/14,0,3,0,250192
Metropolitana,Nunoa,Week 16: 06/07 to 06/13,0,16,0,250192
Metropolitana,Nunoa,Week 1: 02/23 to 02/29,0,1,0,250192
Metropolitana,Nunoa,Week 0: 02/16 to 02/22,0,0,0,250192
Metropolitana,Nunoa,Week 6: 03/29 to 04/04,0,6,0,250192
Metropolitana,Nunoa,Week 4: 03/15 to 03/21,0,4,0,250192
Metropolitana,Nunoa,Week 2: 03/01 to 03/07,0,2,0,250192
Metropolitana,Nunoa,Week 7: 04/05 to 04/11,0,7,0,250192
Metropolitana,Nunoa,Week 14: 05/24 to 05/30,0,14,0,250192
Metropolitana,Nunoa,Week 8: 04/12 to 04/18,0,8,0,250192
Metropolitana,Nunoa,Week 5: 03/22 to 03/28,0,5,0,250192
Metropolitana,Nunoa,Week 15: 05/31 to 06/06,0,15,0,250192
Metropolitana,Nunoa,Week 12: 05/10 to 05/16,0,12,0,250192
Metropolitana,Nunoa,Week 10: 04/26 to 05/02,0,10,0,250192
Aysen,O'Higgins,Week 14: 05/24 to 05/30,0,14,0,661
Aysen,O'Higgins,Week 13: 05/17 to 05/23,0,13,0,661
Aysen,O'Higgins,Week 6: 03/29 to 04/04,0,6,0,661
Aysen,O'Higgins,Week 1: 02/23 to 02/29,0,1,0,661
Aysen,O'Higgins,Week 0: 02/16 to 02/22,0,0,0,661
Aysen,O'Higgins,Week 3: 03/08 to 03/14,0,3,0,661
Aysen,O'Higgins,Week 16: 06/07 to 06/13,0,16,0,661
Aysen,O'Higgins,Week 5: 03/22 to 03/28,0,5,0,661
Aysen,O'Higgins,Week 9: 04/19 to 04/25,0,9,0,661
Aysen,O'Higgins,Week 8: 04/12 to 04/18,0,8,0,661
Aysen,O'Higgins,Week 12: 05/10 to 05/16,0,12,0,661
Aysen,O'Higgins,Week 10: 04/26 to 05/02,0,10,0,661
Aysen,O'Higgins,Week 2: 03/01 to 03/07,0,2,0,661
Aysen,O'Higgins,Week 4: 03/15 to 03/21,0,4,0,661
Aysen,O'Higgins,Week 15: 05/31 to 06/06,0,15,0,661
Aysen,O'Higgins,Week 11: 05/03 to 05/09,0,11,0,661
Aysen,O'Higgins,Week 7: 04/05 to 04/11,0,7,0,661
Ohiggins,Olivar,Week 6: 03/29 to 04/04,0,6,0,14624
Ohiggins,Olivar,Week 7: 04/05 to 04/11,0,7,0,14624
Ohiggins,Olivar,Week 11: 05/03 to 05/09,0,11,0,14624
Ohiggins,Olivar,Week 14: 05/24 to 05/30,0,14,0,14624
Ohiggins,Olivar,Week 4: 03/15 to 03/21,0,4,0,14624
Ohiggins,Olivar,Week 15: 05/31 to 06/06,0,15,0,14624
Ohiggins,Olivar,Week 13: 05/17 to 05/23,0,13,0,14624
Ohiggins,Olivar,Week 2: 03/01 to 03/07,0,2,0,14624
Ohiggins,Olivar,Week 5: 03/22 to 03/28,0,5,0,14624
Ohiggins,Olivar,Week 3: 03/08 to 03/14,0,3,0,14624
Ohiggins,Olivar,Week 10: 04/26 to 05/02,0,10,0,14624
Ohiggins,Olivar,Week 0: 02/16 to 02/22,0,0,0,14624
Ohiggins,Olivar,Week 9: 04/19 to 04/25,0,9,0,14624
Ohiggins,Olivar,Week 12: 05/10 to 05/16,0,12,0,14624
Ohiggins,Olivar,Week 8: 04/12 to 04/18,0,8,0,14624
Ohiggins,Olivar,Week 16: 06/07 to 06/13,0,16,0,14624
Ohiggins,Olivar,Week 1: 02/23 to 02/29,0,1,0,14624
Antofagasta,Ollague,Week 8: 04/12 to 04/18,0,8,0,287
Antofagasta,Ollague,Week 14: 05/24 to 05/30,0,14,0,287
Antofagasta,Ollague,Week 1: 02/23 to 02/29,0,1,0,287
Antofagasta,Ollague,Week 6: 03/29 to 04/04,0,6,0,287
Antofagasta,Ollague,Week 2: 03/01 to 03/07,0,2,0,287
Antofagasta,Ollague,Week 9: 04/19 to 04/25,0,9,0,287
Antofagasta,Ollague,Week 10: 04/26 to 05/02,0,10,0,287
Antofagasta,Ollague,Week 4: 03/15 to 03/21,0,4,0,287
Antofagasta,Ollague,Week 16: 06/07 to 06/13,0,16,0,287
Antofagasta,Ollague,Week 15: 05/31 to 06/06,0,15,0,287
Antofagasta,Ollague,Week 11: 05/03 to 05/09,0,11,0,287
Antofagasta,Ollague,Week 7: 04/05 to 04/11,0,7,0,287
Antofagasta,Ollague,Week 3: 03/08 to 03/14,0,3,0,287
Antofagasta,Ollague,Week 5: 03/22 to 03/28,0,5,0,287
Antofagasta,Ollague,Week 0: 02/16 to 02/22,0,0,0,287
Antofagasta,Ollague,Week 13: 05/17 to 05/23,0,13,0,287
Antofagasta,Ollague,Week 12: 05/10 to 05/16,0,12,0,287
Valparaiso,Olmue,Week 15: 05/31 to 06/06,0,15,0,19266
Valparaiso,Olmue,Week 1: 02/23 to 02/29,0,1,0,19266
Valparaiso,Olmue,Week 0: 02/16 to 02/22,0,0,0,19266
Valparaiso,Olmue,Week 9: 04/19 to 04/25,0,9,0,19266
Valparaiso,Olmue,Week 7: 04/05 to 04/11,0,7,0,19266
Valparaiso,Olmue,Week 13: 05/17 to 05/23,0,13,0,19266
Valparaiso,Olmue,Week 8: 04/12 to 04/18,0,8,0,19266
Valparaiso,Olmue,Week 10: 04/26 to 05/02,0,10,0,19266
Valparaiso,Olmue,Week 11: 05/03 to 05/09,0,11,0,19266
Valparaiso,Olmue,Week 14: 05/24 to 05/30,0,14,0,19266
Valparaiso,Olmue,Week 5: 03/22 to 03/28,0,5,0,19266
Valparaiso,Olmue,Week 2: 03/01 to 03/07,0,2,0,19266
Valparaiso,Olmue,Week 4: 03/15 to 03/21,0,4,0,19266
Valparaiso,Olmue,Week 6: 03/29 to 04/04,0,6,0,19266
Valparaiso,Olmue,Week 3: 03/08 to 03/14,0,3,0,19266
Valparaiso,Olmue,Week 16: 06/07 to 06/13,0,16,0,19266
Valparaiso,Olmue,Week 12: 05/10 to 05/16,0,12,0,19266
Los Lagos,Osorno,Week 7: 04/05 to 04/11,0,7,0,173410
Los Lagos,Osorno,Week 9: 04/19 to 04/25,0,9,0,173410
Los Lagos,Osorno,Week 3: 03/08 to 03/14,0,3,0,173410
Los Lagos,Osorno,Week 5: 03/22 to 03/28,0,5,0,173410
Los Lagos,Osorno,Week 2: 03/01 to 03/07,0,2,0,173410
Los Lagos,Osorno,Week 1: 02/23 to 02/29,0,1,0,173410
Los Lagos,Osorno,Week 15: 05/31 to 06/06,0,15,0,173410
Los Lagos,Osorno,Week 10: 04/26 to 05/02,0,10,0,173410
Los Lagos,Osorno,Week 13: 05/17 to 05/23,0,13,0,173410
Los Lagos,Osorno,Week 14: 05/24 to 05/30,0,14,0,173410
Los Lagos,Osorno,Week 6: 03/29 to 04/04,0,6,0,173410
Los Lagos,Osorno,Week 16: 06/07 to 06/13,0,16,0,173410
Los Lagos,Osorno,Week 0: 02/16 to 02/22,0,0,0,173410
Los Lagos,Osorno,Week 12: 05/10 to 05/16,0,12,0,173410
Los Lagos,Osorno,Week 4: 03/15 to 03/21,0,4,0,173410
Los Lagos,Osorno,Week 8: 04/12 to 04/18,0,8,0,173410
Los Lagos,Osorno,Week 11: 05/03 to 05/09,0,11,0,173410
Coquimbo,Ovalle,Week 6: 03/29 to 04/04,0,6,0,121269
Coquimbo,Ovalle,Week 16: 06/07 to 06/13,0,16,0,121269
Coquimbo,Ovalle,Week 12: 05/10 to 05/16,0,12,0,121269
Coquimbo,Ovalle,Week 4: 03/15 to 03/21,0,4,0,121269
Coquimbo,Ovalle,Week 7: 04/05 to 04/11,0,7,0,121269
Coquimbo,Ovalle,Week 2: 03/01 to 03/07,0,2,0,121269
Coquimbo,Ovalle,Week 3: 03/08 to 03/14,0,3,0,121269
Coquimbo,Ovalle,Week 0: 02/16 to 02/22,0,0,0,121269
Coquimbo,Ovalle,Week 13: 05/17 to 05/23,0,13,0,121269
Coquimbo,Ovalle,Week 15: 05/31 to 06/06,0,15,0,121269
Coquimbo,Ovalle,Week 10: 04/26 to 05/02,0,10,0,121269
Coquimbo,Ovalle,Week 11: 05/03 to 05/09,0,11,0,121269
Coquimbo,Ovalle,Week 8: 04/12 to 04/18,0,8,0,121269
Coquimbo,Ovalle,Week 1: 02/23 to 02/29,0,1,0,121269
Coquimbo,Ovalle,Week 14: 05/24 to 05/30,0,14,0,121269
Coquimbo,Ovalle,Week 9: 04/19 to 04/25,0,9,0,121269
Coquimbo,Ovalle,Week 5: 03/22 to 03/28,0,5,0,121269
Metropolitana,Padre Hurtado,Week 6: 03/29 to 04/04,0,6,0,74188
Metropolitana,Padre Hurtado,Week 4: 03/15 to 03/21,0,4,0,74188
Metropolitana,Padre Hurtado,Week 16: 06/07 to 06/13,0,16,0,74188
Metropolitana,Padre Hurtado,Week 1: 02/23 to 02/29,0,1,0,74188
Metropolitana,Padre Hurtado,Week 9: 04/19 to 04/25,0,9,0,74188
Metropolitana,Padre Hurtado,Week 12: 05/10 to 05/16,0,12,0,74188
Metropolitana,Padre Hurtado,Week 7: 04/05 to 04/11,0,7,0,74188
Metropolitana,Padre Hurtado,Week 0: 02/16 to 02/22,0,0,0,74188
Metropolitana,Padre Hurtado,Week 5: 03/22 to 03/28,0,5,0,74188
Metropolitana,Padre Hurtado,Week 11: 05/03 to 05/09,0,11,0,74188
Metropolitana,Padre Hurtado,Week 13: 05/17 to 05/23,0,13,0,74188
Metropolitana,Padre Hurtado,Week 2: 03/01 to 03/07,0,2,0,74188
Metropolitana,Padre Hurtado,Week 14: 05/24 to 05/30,0,14,0,74188
Metropolitana,Padre Hurtado,Week 3: 03/08 to 03/14,0,3,0,74188
Metropolitana,Padre Hurtado,Week 15: 05/31 to 06/06,0,15,0,74188
Metropolitana,Padre Hurtado,Week 8: 04/12 to 04/18,0,8,0,74188
Metropolitana,Padre Hurtado,Week 10: 04/26 to 05/02,0,10,0,74188
Araucania,Padre Las Casas,Week 6: 03/29 to 04/04,0,6,0,82110
Araucania,Padre Las Casas,Week 7: 04/05 to 04/11,0,7,0,82110
Araucania,Padre Las Casas,Week 10: 04/26 to 05/02,0,10,0,82110
Araucania,Padre Las Casas,Week 9: 04/19 to 04/25,0,9,0,82110
Araucania,Padre Las Casas,Week 5: 03/22 to 03/28,0,5,0,82110
Araucania,Padre Las Casas,Week 0: 02/16 to 02/22,0,0,0,82110
Araucania,Padre Las Casas,Week 3: 03/08 to 03/14,0,3,0,82110
Araucania,Padre Las Casas,Week 2: 03/01 to 03/07,0,2,0,82110
Araucania,Padre Las Casas,Week 1: 02/23 to 02/29,0,1,0,82110
Araucania,Padre Las Casas,Week 12: 05/10 to 05/16,0,12,0,82110
Araucania,Padre Las Casas,Week 11: 05/03 to 05/09,0,11,0,82110
Araucania,Padre Las Casas,Week 8: 04/12 to 04/18,0,8,0,82110
Araucania,Padre Las Casas,Week 13: 05/17 to 05/23,0,13,0,82110
Araucania,Padre Las Casas,Week 14: 05/24 to 05/30,0,14,0,82110
Araucania,Padre Las Casas,Week 15: 05/31 to 06/06,0,15,0,82110
Araucania,Padre Las Casas,Week 16: 06/07 to 06/13,0,16,0,82110
Araucania,Padre Las Casas,Week 4: 03/15 to 03/21,0,4,0,82110
Coquimbo,Paiguano,Week 5: 03/22 to 03/28,0,5,0,4675
Coquimbo,Paiguano,Week 7: 04/05 to 04/11,0,7,0,4675
Coquimbo,Paiguano,Week 9: 04/19 to 04/25,0,9,0,4675
Coquimbo,Paiguano,Week 15: 05/31 to 06/06,0,15,0,4675
Coquimbo,Paiguano,Week 16: 06/07 to 06/13,0,16,0,4675
Coquimbo,Paiguano,Week 0: 02/16 to 02/22,0,0,0,4675
Coquimbo,Paiguano,Week 6: 03/29 to 04/04,0,6,0,4675
Coquimbo,Paiguano,Week 3: 03/08 to 03/14,0,3,0,4675
Coquimbo,Paiguano,Week 1: 02/23 to 02/29,0,1,0,4675
Coquimbo,Paiguano,Week 2: 03/01 to 03/07,0,2,0,4675
Coquimbo,Paiguano,Week 8: 04/12 to 04/18,0,8,0,4675
Coquimbo,Paiguano,Week 12: 05/10 to 05/16,0,12,0,4675
Coquimbo,Paiguano,Week 10: 04/26 to 05/02,0,10,0,4675
Coquimbo,Paiguano,Week 13: 05/17 to 05/23,0,13,0,4675
Coquimbo,Paiguano,Week 14: 05/24 to 05/30,0,14,0,4675
Coquimbo,Paiguano,Week 11: 05/03 to 05/09,0,11,0,4675
Coquimbo,Paiguano,Week 4: 03/15 to 03/21,0,4,0,4675
Los Rios,Paillaco,Week 0: 02/16 to 02/22,0,0,0,20798
Los Rios,Paillaco,Week 11: 05/03 to 05/09,0,11,0,20798
Los Rios,Paillaco,Week 3: 03/08 to 03/14,0,3,0,20798
Los Rios,Paillaco,Week 2: 03/01 to 03/07,0,2,0,20798
Los Rios,Paillaco,Week 9: 04/19 to 04/25,0,9,0,20798
Los Rios,Paillaco,Week 6: 03/29 to 04/04,0,6,0,20798
Los Rios,Paillaco,Week 12: 05/10 to 05/16,0,12,0,20798
Los Rios,Paillaco,Week 13: 05/17 to 05/23,0,13,0,20798
Los Rios,Paillaco,Week 1: 02/23 to 02/29,0,1,0,20798
Los Rios,Paillaco,Week 10: 04/26 to 05/02,0,10,0,20798
Los Rios,Paillaco,Week 16: 06/07 to 06/13,0,16,0,20798
Los Rios,Paillaco,Week 8: 04/12 to 04/18,0,8,0,20798
Los Rios,Paillaco,Week 14: 05/24 to 05/30,0,14,0,20798
Los Rios,Paillaco,Week 4: 03/15 to 03/21,0,4,0,20798
Los Rios,Paillaco,Week 5: 03/22 to 03/28,0,5,0,20798
Los Rios,Paillaco,Week 15: 05/31 to 06/06,0,15,0,20798
Los Rios,Paillaco,Week 7: 04/05 to 04/11,0,7,0,20798
Metropolitana,Paine,Week 16: 06/07 to 06/13,0,16,0,82766
Metropolitana,Paine,Week 7: 04/05 to 04/11,0,7,0,82766
Metropolitana,Paine,Week 2: 03/01 to 03/07,0,2,0,82766
Metropolitana,Paine,Week 12: 05/10 to 05/16,0,12,0,82766
Metropolitana,Paine,Week 0: 02/16 to 02/22,0,0,0,82766
Metropolitana,Paine,Week 5: 03/22 to 03/28,0,5,0,82766
Metropolitana,Paine,Week 13: 05/17 to 05/23,0,13,0,82766
Metropolitana,Paine,Week 14: 05/24 to 05/30,0,14,0,82766
Metropolitana,Paine,Week 3: 03/08 to 03/14,0,3,0,82766
Metropolitana,Paine,Week 8: 04/12 to 04/18,0,8,0,82766
Metropolitana,Paine,Week 6: 03/29 to 04/04,0,6,0,82766
Metropolitana,Paine,Week 11: 05/03 to 05/09,0,11,0,82766
Metropolitana,Paine,Week 1: 02/23 to 02/29,0,1,0,82766
Metropolitana,Paine,Week 9: 04/19 to 04/25,0,9,0,82766
Metropolitana,Paine,Week 10: 04/26 to 05/02,0,10,0,82766
Metropolitana,Paine,Week 4: 03/15 to 03/21,0,4,0,82766
Metropolitana,Paine,Week 15: 05/31 to 06/06,0,15,0,82766
Los Lagos,Palena,Week 13: 05/17 to 05/23,0,13,0,1827
Los Lagos,Palena,Week 0: 02/16 to 02/22,0,0,0,1827
Los Lagos,Palena,Week 15: 05/31 to 06/06,0,15,0,1827
Los Lagos,Palena,Week 3: 03/08 to 03/14,0,3,0,1827
Los Lagos,Palena,Week 16: 06/07 to 06/13,0,16,0,1827
Los Lagos,Palena,Week 14: 05/24 to 05/30,0,14,0,1827
Los Lagos,Palena,Week 7: 04/05 to 04/11,0,7,0,1827
Los Lagos,Palena,Week 5: 03/22 to 03/28,0,5,0,1827
Los Lagos,Palena,Week 6: 03/29 to 04/04,0,6,0,1827
Los Lagos,Palena,Week 1: 02/23 to 02/29,0,1,0,1827
Los Lagos,Palena,Week 9: 04/19 to 04/25,0,9,0,1827
Los Lagos,Palena,Week 10: 04/26 to 05/02,0,10,0,1827
Los Lagos,Palena,Week 11: 05/03 to 05/09,0,11,0,1827
Los Lagos,Palena,Week 12: 05/10 to 05/16,0,12,0,1827
Los Lagos,Palena,Week 4: 03/15 to 03/21,0,4,0,1827
Los Lagos,Palena,Week 2: 03/01 to 03/07,0,2,0,1827
Los Lagos,Palena,Week 8: 04/12 to 04/18,0,8,0,1827
Ohiggins,Palmilla,Week 1: 02/23 to 02/29,0,1,0,13299
Ohiggins,Palmilla,Week 7: 04/05 to 04/11,0,7,0,13299
Ohiggins,Palmilla,Week 12: 05/10 to 05/16,0,12,0,13299
Ohiggins,Palmilla,Week 0: 02/16 to 02/22,0,0,0,13299
Ohiggins,Palmilla,Week 14: 05/24 to 05/30,0,14,0,13299
Ohiggins,Palmilla,Week 3: 03/08 to 03/14,0,3,0,13299
Ohiggins,Palmilla,Week 4: 03/15 to 03/21,0,4,0,13299
Ohiggins,Palmilla,Week 10: 04/26 to 05/02,0,10,0,13299
Ohiggins,Palmilla,Week 6: 03/29 to 04/04,0,6,0,13299
Ohiggins,Palmilla,Week 13: 05/17 to 05/23,0,13,0,13299
Ohiggins,Palmilla,Week 16: 06/07 to 06/13,0,16,0,13299
Ohiggins,Palmilla,Week 2: 03/01 to 03/07,0,2,0,13299
Ohiggins,Palmilla,Week 8: 04/12 to 04/18,0,8,0,13299
Ohiggins,Palmilla,Week 9: 04/19 to 04/25,0,9,0,13299
Ohiggins,Palmilla,Week 5: 03/22 to 03/28,0,5,0,13299
Ohiggins,Palmilla,Week 11: 05/03 to 05/09,0,11,0,13299
Ohiggins,Palmilla,Week 15: 05/31 to 06/06,0,15,0,13299
Los Rios,Panguipulli,Week 0: 02/16 to 02/22,0,0,0,35991
Los Rios,Panguipulli,Week 14: 05/24 to 05/30,0,14,0,35991
Los Rios,Panguipulli,Week 15: 05/31 to 06/06,0,15,0,35991
Los Rios,Panguipulli,Week 8: 04/12 to 04/18,0,8,0,35991
Los Rios,Panguipulli,Week 4: 03/15 to 03/21,0,4,0,35991
Los Rios,Panguipulli,Week 2: 03/01 to 03/07,0,2,0,35991
Los Rios,Panguipulli,Week 11: 05/03 to 05/09,0,11,0,35991
Los Rios,Panguipulli,Week 5: 03/22 to 03/28,0,5,0,35991
Los Rios,Panguipulli,Week 1: 02/23 to 02/29,0,1,0,35991
Los Rios,Panguipulli,Week 13: 05/17 to 05/23,0,13,0,35991
Los Rios,Panguipulli,Week 3: 03/08 to 03/14,0,3,0,35991
Los Rios,Panguipulli,Week 7: 04/05 to 04/11,0,7,0,35991
Los Rios,Panguipulli,Week 10: 04/26 to 05/02,0,10,0,35991
Los Rios,Panguipulli,Week 16: 06/07 to 06/13,0,16,0,35991
Los Rios,Panguipulli,Week 6: 03/29 to 04/04,0,6,0,35991
Los Rios,Panguipulli,Week 9: 04/19 to 04/25,0,9,0,35991
Los Rios,Panguipulli,Week 12: 05/10 to 05/16,0,12,0,35991
Valparaiso,Panquehue,Week 4: 03/15 to 03/21,0,4,0,7633
Valparaiso,Panquehue,Week 7: 04/05 to 04/11,0,7,0,7633
Valparaiso,Panquehue,Week 13: 05/17 to 05/23,0,13,0,7633
Valparaiso,Panquehue,Week 1: 02/23 to 02/29,0,1,0,7633
Valparaiso,Panquehue,Week 8: 04/12 to 04/18,0,8,0,7633
Valparaiso,Panquehue,Week 14: 05/24 to 05/30,0,14,0,7633
Valparaiso,Panquehue,Week 10: 04/26 to 05/02,0,10,0,7633
Valparaiso,Panquehue,Week 15: 05/31 to 06/06,0,15,0,7633
Valparaiso,Panquehue,Week 9: 04/19 to 04/25,0,9,0,7633
Valparaiso,Panquehue,Week 12: 05/10 to 05/16,0,12,0,7633
Valparaiso,Panquehue,Week 0: 02/16 to 02/22,0,0,0,7633
Valparaiso,Panquehue,Week 2: 03/01 to 03/07,0,2,0,7633
Valparaiso,Panquehue,Week 16: 06/07 to 06/13,0,16,0,7633
Valparaiso,Panquehue,Week 11: 05/03 to 05/09,0,11,0,7633
